run_label,run_id,synthetic_respondent_id,persona_id,source_profile_id,source_baseline_id,survey_stratum,survey_text,group_code,purpose_code,purpose_text,first_class,first_class_text,ticket_code,ticket_text,who_code,who_text,luggage_code,luggage_text,age_code,age_text,male,sex_text,income_code,income_text,ga,ga_text,origin_code,origin_text,dest_code,dest_text,car_av,car_av_text,template_id,generated_at_utc,anchor_train_time,anchor_train_cost,anchor_sm_time,anchor_sm_cost,anchor_car_time,anchor_car_cost
ai_run_03,3,384,SMAI03_0384,383,13,0,survey stratum 0,2,3,purpose code 3,1,first class,7,ticket category code 7,1,payer code 1,1,luggage code 1,5,age code 5,0,female,1,income code 1,1,has a GA travelcard,1,origin zone code 1,2,destination zone code 2,0,car is not available for this trip,S0_TPL174,2026-03-28T20:43:11.940110+00:00,142,0,89,0,0,0
ai_run_03,3,385,SMAI03_0385,330,302,0,survey stratum 0,2,3,purpose code 3,0,second class,7,ticket category code 7,1,payer code 1,1,luggage code 1,2,age code 2,1,male,1,income code 1,1,has a GA travelcard,2,origin zone code 2,9,destination zone code 9,0,car is not available for this trip,S0_TPL057,2026-03-28T20:43:11.942115+00:00,132,0,56,0,0,0
ai_run_03,3,386,SMAI03_0386,884,503,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,2,destination zone code 2,1,car is available for this trip,S1_TPL017,2026-03-28T20:43:11.943892+00:00,191,142,136,160,130,80
ai_run_03,3,387,SMAI03_0387,580,496,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S1_TPL106,2026-03-28T20:43:11.946485+00:00,154,167,99,194,140,95
ai_run_03,3,388,SMAI03_0388,16,392,0,survey stratum 0,2,1,purpose code 1,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S0_TPL154,2026-03-28T20:43:11.949615+00:00,97,1429,44,1858,70,40
ai_run_03,3,389,SMAI03_0389,916,873,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,22,destination zone code 22,1,car is available for this trip,S1_TPL021,2026-03-28T20:43:11.950644+00:00,241,142,186,161,130,85
ai_run_03,3,390,SMAI03_0390,71,396,0,survey stratum 0,2,1,purpose code 1,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,0,female,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S0_TPL013,2026-03-28T20:43:11.951706+00:00,127,58,51,75,120,80
ai_run_03,3,391,SMAI03_0391,72,290,0,survey stratum 0,2,1,purpose code 1,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S0_TPL144,2026-03-28T20:43:11.954774+00:00,246,50,138,65,180,105
ai_run_03,3,392,SMAI03_0392,675,471,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S1_TPL008,2026-03-28T20:43:11.955777+00:00,191,106,83,130,170,110
ai_run_03,3,393,SMAI03_0393,553,635,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,22,destination zone code 22,1,car is available for this trip,S1_TPL013,2026-03-28T20:43:11.956777+00:00,89,42,66,66,50,25
ai_run_03,3,394,SMAI03_0394,749,463,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL038,2026-03-28T20:43:11.958775+00:00,145,53,90,71,70,40
ai_run_03,3,395,SMAI03_0395,69,259,0,survey stratum 0,2,1,purpose code 1,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,18,origin zone code 18,2,destination zone code 2,1,car is available for this trip,S0_TPL053,2026-03-28T20:43:11.960547+00:00,197,45,142,53,180,65
ai_run_03,3,396,SMAI03_0396,476,823,1,survey stratum 1,3,1,purpose code 1,0,second class,3,ticket category code 3,3,payer code 3,0,no luggage,4,age code 4,1,male,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,19,destination zone code 19,1,car is available for this trip,S1_TPL131,2026-03-28T20:43:11.963103+00:00,247,109,80,136,260,165
ai_run_03,3,397,SMAI03_0397,41,342,0,survey stratum 0,2,1,purpose code 1,0,second class,6,ticket category code 6,1,payer code 1,1,luggage code 1,3,age code 3,1,male,2,income code 2,1,has a GA travelcard,5,origin zone code 5,22,destination zone code 22,1,car is available for this trip,S0_TPL021,2026-03-28T20:43:11.964126+00:00,201,0,88,0,140,85
ai_run_03,3,398,SMAI03_0398,78,385,0,survey stratum 0,2,1,purpose code 1,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,2,age code 2,0,female,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,0,car is not available for this trip,S0_TPL038,2026-03-28T20:43:11.965664+00:00,189,2900,76,3770,0,0
ai_run_03,3,399,SMAI03_0399,840,450,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,1,payer code 1,0,no luggage,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S1_TPL042,2026-03-28T20:43:11.966775+00:00,119,42,70,50,100,60
ai_run_03,3,400,SMAI03_0400,308,346,0,survey stratum 0,2,3,purpose code 3,0,second class,6,ticket category code 6,1,payer code 1,1,luggage code 1,2,age code 2,1,male,1,income code 1,1,has a GA travelcard,2,origin zone code 2,25,destination zone code 25,0,car is not available for this trip,S0_TPL092,2026-03-28T20:43:11.968866+00:00,99,0,88,0,0,0
ai_run_03,3,401,SMAI03_0401,885,586,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S1_TPL071,2026-03-28T20:43:11.970940+00:00,116,38,61,48,80,50
ai_run_03,3,402,SMAI03_0402,279,76,0,survey stratum 0,2,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,3,luggage code 3,1,age code 1,1,male,4,income code 4,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,0,car is not available for this trip,S0_TPL099,2026-03-28T20:43:11.972946+00:00,62,63,43,106,0,0
ai_run_03,3,403,SMAI03_0403,867,858,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,11,destination zone code 11,1,car is available for this trip,S1_TPL021,2026-03-28T20:43:11.973946+00:00,165,136,110,154,120,75
ai_run_03,3,404,SMAI03_0404,592,567,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,3,payer code 3,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL003,2026-03-28T20:43:11.974943+00:00,108,42,53,50,100,65
ai_run_03,3,405,SMAI03_0405,834,819,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,0,payer code 0,0,no luggage,4,age code 4,1,male,0,income code 0,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL008,2026-03-28T20:43:11.975943+00:00,92,60,37,74,90,70
ai_run_03,3,406,SMAI03_0406,228,54,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,1,age code 1,1,male,1,income code 1,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,0,car is not available for this trip,S0_TPL035,2026-03-28T20:43:11.976942+00:00,83,1850,30,2405,0,0
ai_run_03,3,407,SMAI03_0407,874,829,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,4,age code 4,1,male,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,3,destination zone code 3,1,car is available for this trip,S1_TPL009,2026-03-28T20:43:11.977944+00:00,281,112,115,137,280,220
ai_run_03,3,408,SMAI03_0408,263,33,0,survey stratum 0,2,3,purpose code 3,0,second class,2,ticket category code 2,1,payer code 1,0,no luggage,1,age code 1,1,male,4,income code 4,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,0,car is not available for this trip,S0_TPL003,2026-03-28T20:43:11.979448+00:00,64,2600,40,3380,0,0
ai_run_03,3,409,SMAI03_0409,938,666,1,survey stratum 1,3,3,purpose code 3,1,first class,6,ticket category code 6,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S1_TPL005,2026-03-28T20:43:11.979448+00:00,92,60,37,74,90,65
ai_run_03,3,410,SMAI03_0410,885,591,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S1_TPL008,2026-03-28T20:43:11.980448+00:00,164,52,56,64,170,105
ai_run_03,3,411,SMAI03_0411,355,355,0,survey stratum 0,2,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,1,luggage code 1,5,age code 5,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,25,destination zone code 25,1,car is available for this trip,S0_TPL030,2026-03-28T20:43:11.982449+00:00,161,81,85,96,150,90
ai_run_03,3,412,SMAI03_0412,840,493,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,1,payer code 1,0,no luggage,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S1_TPL011,2026-03-28T20:43:11.983449+00:00,100,65,45,78,90,60
ai_run_03,3,413,SMAI03_0413,326,17,0,survey stratum 0,2,3,purpose code 3,0,second class,7,ticket category code 7,1,payer code 1,1,luggage code 1,1,age code 1,1,male,1,income code 1,1,has a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S0_TPL033,2026-03-28T20:43:11.984449+00:00,112,0,57,0,90,25
ai_run_03,3,414,SMAI03_0414,664,613,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,0,payer code 0,0,no luggage,3,age code 3,1,male,0,income code 0,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL016,2026-03-28T20:43:11.985448+00:00,138,90,95,99,150,95
ai_run_03,3,415,SMAI03_0415,244,90,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,5,age code 5,0,female,1,income code 1,0,does not have a GA travelcard,10,origin zone code 10,25,destination zone code 25,0,car is not available for this trip,S0_TPL061,2026-03-28T20:43:11.987451+00:00,97,4200,44,5460,0,0
ai_run_03,3,416,SMAI03_0416,236,370,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,3,age code 3,0,female,1,income code 1,0,does not have a GA travelcard,20,origin zone code 20,1,destination zone code 1,0,car is not available for this trip,S0_TPL004,2026-03-28T20:43:11.987451+00:00,186,4200,131,5460,0,0
ai_run_03,3,417,SMAI03_0417,631,555,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL044,2026-03-28T20:43:11.989959+00:00,222,64,93,80,220,145
ai_run_03,3,418,SMAI03_0418,545,756,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,2,destination zone code 2,1,car is available for this trip,S1_TPL001,2026-03-28T20:43:11.989959+00:00,173,92,65,109,200,110
ai_run_03,3,419,SMAI03_0419,617,655,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL083,2026-03-28T20:43:11.992154+00:00,177,12,69,15,170,105
ai_run_03,3,420,SMAI03_0420,800,711,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,22,destination zone code 22,1,car is available for this trip,S1_TPL007,2026-03-28T20:43:11.993159+00:00,159,81,83,96,150,105
ai_run_03,3,421,SMAI03_0421,94,63,0,survey stratum 0,2,1,purpose code 1,1,first class,6,ticket category code 6,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,1,has a GA travelcard,1,origin zone code 1,17,destination zone code 17,1,car is available for this trip,S0_TPL068,2026-03-28T20:43:11.994159+00:00,120,0,67,0,60,35
ai_run_03,3,422,SMAI03_0422,614,740,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,1,car is available for this trip,S1_TPL019,2026-03-28T20:43:11.995664+00:00,200,92,87,109,170,105
ai_run_03,3,423,SMAI03_0423,710,509,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,25,destination zone code 25,1,car is available for this trip,S1_TPL015,2026-03-28T20:43:11.996669+00:00,164,176,56,218,170,110
ai_run_03,3,424,SMAI03_0424,449,709,1,survey stratum 1,3,1,purpose code 1,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,14,destination zone code 14,1,car is available for this trip,S1_TPL031,2026-03-28T20:43:11.997669+00:00,229,97,174,109,160,95
ai_run_03,3,425,SMAI03_0425,813,915,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL049,2026-03-28T20:43:11.998669+00:00,204,194,100,235,170,110
ai_run_03,3,426,SMAI03_0426,348,48,0,survey stratum 0,2,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,10,destination zone code 10,1,car is available for this trip,S0_TPL028,2026-03-28T20:43:12.000778+00:00,47,2600,23,3380,40,84
ai_run_03,3,427,SMAI03_0427,279,263,0,survey stratum 0,2,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,3,luggage code 3,1,age code 1,1,male,4,income code 4,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,0,car is not available for this trip,S0_TPL186,2026-03-28T20:43:12.003776+00:00,215,37,86,44,0,0
ai_run_03,3,428,SMAI03_0428,830,472,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,17,destination zone code 17,1,car is available for this trip,S1_TPL006,2026-03-28T20:43:12.004777+00:00,167,108,112,128,170,110
ai_run_03,3,429,SMAI03_0429,284,73,0,survey stratum 0,2,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,3,luggage code 3,1,age code 1,1,male,1,income code 1,0,does not have a GA travelcard,22,origin zone code 22,25,destination zone code 25,0,car is not available for this trip,S0_TPL008,2026-03-28T20:43:12.005779+00:00,91,38,38,54,0,0
ai_run_03,3,430,SMAI03_0430,388,262,0,survey stratum 0,2,3,purpose code 3,1,first class,7,ticket category code 7,1,payer code 1,1,luggage code 1,5,age code 5,0,female,4,income code 4,1,has a GA travelcard,22,origin zone code 22,25,destination zone code 25,0,car is not available for this trip,S0_TPL039,2026-03-28T20:43:12.006781+00:00,88,0,35,0,0,0
ai_run_03,3,431,SMAI03_0431,467,627,1,survey stratum 1,3,1,purpose code 1,0,second class,3,ticket category code 3,1,payer code 1,1,luggage code 1,3,age code 3,0,female,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S1_TPL006,2026-03-28T20:43:12.007778+00:00,233,114,128,144,150,90
ai_run_03,3,432,SMAI03_0432,383,339,0,survey stratum 0,2,3,purpose code 3,1,first class,7,ticket category code 7,1,payer code 1,1,luggage code 1,5,age code 5,0,female,1,income code 1,1,has a GA travelcard,1,origin zone code 1,2,destination zone code 2,0,car is not available for this trip,S0_TPL181,2026-03-28T20:43:12.011290+00:00,107,0,52,0,0,0
ai_run_03,3,433,SMAI03_0433,240,57,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,4,age code 4,0,female,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,25,destination zone code 25,1,car is available for this trip,S0_TPL012,2026-03-28T20:43:12.012295+00:00,216,50,108,65,160,105
ai_run_03,3,434,SMAI03_0434,346,250,0,survey stratum 0,2,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,1,male,4,income code 4,0,does not have a GA travelcard,25,origin zone code 25,10,destination zone code 10,0,car is not available for this trip,S0_TPL088,2026-03-28T20:43:12.013990+00:00,87,35,32,43,0,0
ai_run_03,3,435,SMAI03_0435,30,283,0,survey stratum 0,2,1,purpose code 1,0,second class,5,ticket category code 5,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,2,destination zone code 2,1,car is available for this trip,S0_TPL179,2026-03-28T20:43:12.017228+00:00,216,108,108,134,170,100
ai_run_03,3,436,SMAI03_0436,279,325,0,survey stratum 0,2,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,3,luggage code 3,1,age code 1,1,male,4,income code 4,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,0,car is not available for this trip,S0_TPL059,2026-03-28T20:43:12.020341+00:00,132,1850,77,2405,0,0
ai_run_03,3,437,SMAI03_0437,493,774,1,survey stratum 1,3,1,purpose code 1,1,first class,1,ticket category code 1,3,payer code 3,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL032,2026-03-28T20:43:12.021371+00:00,195,97,87,112,180,115
ai_run_03,3,438,SMAI03_0438,624,718,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,25,destination zone code 25,1,car is available for this trip,S1_TPL003,2026-03-28T20:43:12.022389+00:00,247,109,80,140,220,125
ai_run_03,3,439,SMAI03_0439,32,336,0,survey stratum 0,2,1,purpose code 1,0,second class,5,ticket category code 5,3,payer code 3,1,luggage code 1,2,age code 2,1,male,4,income code 4,0,does not have a GA travelcard,9,origin zone code 9,25,destination zone code 25,0,car is not available for this trip,S0_TPL116,2026-03-28T20:43:12.024442+00:00,109,1850,85,2405,0,0
ai_run_03,3,440,SMAI03_0440,901,909,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL044,2026-03-28T20:43:12.025972+00:00,157,136,104,158,140,105
ai_run_03,3,441,SMAI03_0441,627,916,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S1_TPL012,2026-03-28T20:43:12.026993+00:00,220,184,165,210,180,105
ai_run_03,3,442,SMAI03_0442,907,696,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,1,car is available for this trip,S1_TPL024,2026-03-28T20:43:12.028016+00:00,160,81,110,94,150,95
ai_run_03,3,443,SMAI03_0443,884,874,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,2,destination zone code 2,1,car is available for this trip,S1_TPL019,2026-03-28T20:43:12.029036+00:00,211,176,135,198,170,125
ai_run_03,3,444,SMAI03_0444,752,869,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S1_TPL009,2026-03-28T20:43:12.029554+00:00,229,184,121,228,210,110
ai_run_03,3,445,SMAI03_0445,752,586,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S1_TPL039,2026-03-28T20:43:12.031090+00:00,116,38,61,48,80,50
ai_run_03,3,446,SMAI03_0446,380,308,0,survey stratum 0,2,3,purpose code 3,1,first class,6,ticket category code 6,2,payer code 2,0,no luggage,2,age code 2,0,female,1,income code 1,1,has a GA travelcard,17,origin zone code 17,2,destination zone code 2,0,car is not available for this trip,S0_TPL059,2026-03-28T20:43:12.032116+00:00,125,0,49,0,0,0
ai_run_03,3,447,SMAI03_0447,233,373,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,1,male,1,income code 1,0,does not have a GA travelcard,25,origin zone code 25,22,destination zone code 22,0,car is not available for this trip,S0_TPL034,2026-03-28T20:43:12.034121+00:00,119,4200,66,5460,0,0
ai_run_03,3,448,SMAI03_0448,761,472,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,14,origin zone code 14,22,destination zone code 22,1,car is available for this trip,S1_TPL044,2026-03-28T20:43:12.035121+00:00,167,108,112,128,170,110
ai_run_03,3,449,SMAI03_0449,591,466,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,3,payer code 3,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,22,destination zone code 22,1,car is available for this trip,S1_TPL010,2026-03-28T20:43:12.036120+00:00,112,83,63,95,100,60
ai_run_03,3,450,SMAI03_0450,797,632,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S1_TPL088,2026-03-28T20:43:12.037119+00:00,173,108,65,134,170,95
ai_run_03,3,451,SMAI03_0451,754,615,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S1_TPL001,2026-03-28T20:43:12.038621+00:00,189,108,81,128,170,105
ai_run_03,3,452,SMAI03_0452,933,597,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,3,payer code 3,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL001,2026-03-28T20:43:12.039625+00:00,125,80,49,95,120,80
ai_run_03,3,453,SMAI03_0453,30,66,0,survey stratum 0,2,1,purpose code 1,0,second class,5,ticket category code 5,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,2,destination zone code 2,1,car is available for this trip,S0_TPL049,2026-03-28T20:43:12.041624+00:00,173,71,118,82,135,70
ai_run_03,3,454,SMAI03_0454,311,367,0,survey stratum 0,2,3,purpose code 3,0,second class,6,ticket category code 6,1,payer code 1,1,luggage code 1,3,age code 3,1,male,2,income code 2,1,has a GA travelcard,10,origin zone code 10,1,destination zone code 1,1,car is available for this trip,S0_TPL035,2026-03-28T20:43:12.042624+00:00,173,0,60,0,140,80
ai_run_03,3,455,SMAI03_0455,853,882,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL003,2026-03-28T20:43:12.043581+00:00,200,210,71,266,210,135
ai_run_03,3,456,SMAI03_0456,511,679,1,survey stratum 1,3,1,purpose code 1,1,first class,6,ticket category code 6,1,payer code 1,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL089,2026-03-28T20:43:12.045088+00:00,283,122,95,165,270,190
ai_run_03,3,457,SMAI03_0457,817,708,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL035,2026-03-28T20:43:12.047088+00:00,104,58,54,81,80,45
ai_run_03,3,458,SMAI03_0458,254,73,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,3,age code 3,0,female,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,2,destination zone code 2,0,car is not available for this trip,S0_TPL007,2026-03-28T20:43:12.048091+00:00,91,38,38,54,0,0
ai_run_03,3,459,SMAI03_0459,230,13,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,0,female,1,income code 1,0,does not have a GA travelcard,17,origin zone code 17,1,destination zone code 1,0,car is not available for this trip,S0_TPL012,2026-03-28T20:43:12.049090+00:00,142,31,89,38,0,0
ai_run_03,3,460,SMAI03_0460,624,617,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,25,destination zone code 25,1,car is available for this trip,S1_TPL043,2026-03-28T20:43:12.050507+00:00,104,76,49,90,90,60
