model_key,respondent_id,block_template_id,run_repeat,human_respondent_id,human_id,normalized_weight,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,task_index,task_role,pair_id,manipulation_type,anchor_task_index,is_utility_equivalent_intervention,semantic_labels,option_order,display_A_alt,display_B_alt,display_C_alt,paraphrase_variant,scenario_id,complexity_score,CAR_AVAILABLE,TimePT,WaitingTimePT,MarginalCostPT,TimeCar,CostCarCHF,distance_km,TimePT_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,TimeCar_scaled,CostCarCHF_scaled,distance_km_scaled,target_alternative_name,dominated_alternative_name,dominance_reason
deepseek_r1_8b,DS0132_R2,DST0132,2,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,8,paraphrase_twin,PARA_2,paraphrase,2,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0418,0.5826374053214216,1,140.0,4.0,0.0,67.0,11.48,84.0,0.7,0.0666666666666666,0.0,0.335,1.148,16.8,,,
deepseek_r1_8b,DS0132_R2,DST0132,2,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,9,label_mask_twin,LABEL_1,label_mask,3,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0598,0.2630655910206945,1,251.0,13.0,0.0,166.0,34.43,262.0,1.255,0.2166666666666666,0.0,0.83,3.443,52.4,,,
deepseek_r1_8b,DS0132_R2,DST0132,2,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,10,label_mask_twin,LABEL_2,label_mask,4,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0455,0.7045561296383278,1,64.0,2.0,3.8,21.0,2.09,13.0,0.32,0.0333333333333333,0.38,0.105,0.209,2.6,,,
deepseek_r1_8b,DS0132_R2,DST0132,2,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,11,order_twin,ORDER_1,order_randomization,5,0,1,CAR|PT|SLOW_MODES,CAR,PT,SLOW_MODES,default,S0659,0.3512058066026692,1,190.0,29.0,12.8,48.0,6.26,46.0,0.95,0.4833333333333333,1.28,0.24,0.626,9.2,,,
deepseek_r1_8b,DS0132_R2,DST0132,2,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,12,order_twin,ORDER_2,order_randomization,6,0,1,SLOW_MODES|PT|CAR,SLOW_MODES,PT,CAR,default,S0642,0.6603565925599824,1,84.0,2.0,4.5,23.0,2.74,14.9,0.42,0.0333333333333333,0.45,0.115,0.274,2.98,,,
deepseek_r1_8b,DS0132_R2,DST0132,2,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,13,monotonicity,MONO_1,monotonicity,1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0549,0.33318525099955576,1,314.0,44.0,16.5,141.25,17.3375,97.0,1.57,0.7333333333333333,1.65,0.7062499999999999,1.7337500000000001,19.4,CAR,,
deepseek_r1_8b,DS0132_R2,DST0132,2,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,14,monotonicity,MONO_2,monotonicity,2,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0418,0.5826374053214216,1,175.0,5.0,0.0,67.0,11.48,84.0,0.875,0.08333333333333325,0.0,0.335,1.148,16.8,PT,,
deepseek_r1_8b,DS0132_R2,DST0132,2,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,15,dominance,DOM_1,dominance,3,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0598,0.2630655910206945,1,251.0,13.0,0.0,284.0,34.43,262.0,1.255,0.2166666666666666,0.0,1.42,3.443,52.4,,CAR,CAR is clearly worse than PT on the displayed burden attributes.
deepseek_r1_8b,DS0132_R2,DST0132,2,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,16,dominance,DOM_2,dominance,4,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0455,0.7045561296383278,1,64.0,10.0,8.09,21.0,2.09,13.0,0.32,0.16666666666666666,0.8089999999999999,0.105,0.209,2.6,,PT,PT is clearly worse than CAR on the displayed burden attributes.
deepseek_r1_8b,DS0132_R3,DST0132,3,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,1,core,CORE_1,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0549,0.33318525099955576,1,314.0,44.0,16.5,113.0,13.87,97.0,1.57,0.7333333333333333,1.65,0.565,1.387,19.4,,,
deepseek_r1_8b,DS0132_R3,DST0132,3,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,2,core,CORE_2,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0418,0.5826374053214216,1,140.0,4.0,0.0,67.0,11.48,84.0,0.7,0.0666666666666666,0.0,0.335,1.148,16.8,,,
deepseek_r1_8b,DS0132_R3,DST0132,3,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,3,core,CORE_3,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0598,0.2630655910206945,1,251.0,13.0,0.0,166.0,34.43,262.0,1.255,0.2166666666666666,0.0,0.83,3.443,52.4,,,
deepseek_r1_8b,DS0132_R3,DST0132,3,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,4,core,CORE_4,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0455,0.7045561296383278,1,64.0,2.0,3.8,21.0,2.09,13.0,0.32,0.0333333333333333,0.38,0.105,0.209,2.6,,,
deepseek_r1_8b,DS0132_R3,DST0132,3,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,5,core,CORE_5,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0659,0.3512058066026692,1,190.0,29.0,12.8,48.0,6.26,46.0,0.95,0.4833333333333333,1.28,0.24,0.626,9.2,,,
deepseek_r1_8b,DS0132_R3,DST0132,3,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,6,core,CORE_6,core,-1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0642,0.6603565925599824,1,84.0,2.0,4.5,23.0,2.74,14.9,0.42,0.0333333333333333,0.45,0.115,0.274,2.98,,,
deepseek_r1_8b,DS0132_R3,DST0132,3,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,7,paraphrase_twin,PARA_1,paraphrase,1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0549,0.33318525099955576,1,314.0,44.0,16.5,113.0,13.87,97.0,1.57,0.7333333333333333,1.65,0.565,1.387,19.4,,,
deepseek_r1_8b,DS0132_R3,DST0132,3,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,8,paraphrase_twin,PARA_2,paraphrase,2,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0418,0.5826374053214216,1,140.0,4.0,0.0,67.0,11.48,84.0,0.7,0.0666666666666666,0.0,0.335,1.148,16.8,,,
deepseek_r1_8b,DS0132_R3,DST0132,3,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,9,label_mask_twin,LABEL_1,label_mask,3,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0598,0.2630655910206945,1,251.0,13.0,0.0,166.0,34.43,262.0,1.255,0.2166666666666666,0.0,0.83,3.443,52.4,,,
deepseek_r1_8b,DS0132_R3,DST0132,3,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,10,label_mask_twin,LABEL_2,label_mask,4,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0455,0.7045561296383278,1,64.0,2.0,3.8,21.0,2.09,13.0,0.32,0.0333333333333333,0.38,0.105,0.209,2.6,,,
deepseek_r1_8b,DS0132_R3,DST0132,3,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,11,order_twin,ORDER_1,order_randomization,5,0,1,CAR|PT|SLOW_MODES,CAR,PT,SLOW_MODES,default,S0659,0.3512058066026692,1,190.0,29.0,12.8,48.0,6.26,46.0,0.95,0.4833333333333333,1.28,0.24,0.626,9.2,,,
deepseek_r1_8b,DS0132_R3,DST0132,3,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,12,order_twin,ORDER_2,order_randomization,6,0,1,SLOW_MODES|PT|CAR,SLOW_MODES,PT,CAR,default,S0642,0.6603565925599824,1,84.0,2.0,4.5,23.0,2.74,14.9,0.42,0.0333333333333333,0.45,0.115,0.274,2.98,,,
deepseek_r1_8b,DS0132_R3,DST0132,3,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,13,monotonicity,MONO_1,monotonicity,1,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0549,0.33318525099955576,1,314.0,44.0,16.5,141.25,17.3375,97.0,1.57,0.7333333333333333,1.65,0.7062499999999999,1.7337500000000001,19.4,CAR,,
deepseek_r1_8b,DS0132_R3,DST0132,3,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,14,monotonicity,MONO_2,monotonicity,2,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0418,0.5826374053214216,1,175.0,5.0,0.0,67.0,11.48,84.0,0.875,0.08333333333333325,0.0,0.335,1.148,16.8,PT,,
deepseek_r1_8b,DS0132_R3,DST0132,3,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,15,dominance,DOM_1,dominance,3,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0598,0.2630655910206945,1,251.0,13.0,0.0,284.0,34.43,262.0,1.255,0.2166666666666666,0.0,1.42,3.443,52.4,,CAR,CAR is clearly worse than PT on the displayed burden attributes.
deepseek_r1_8b,DS0132_R3,DST0132,3,H0341,44670291,0.8584724543995766,semantic_arm,1,concise,0,16,dominance,DOM_2,dominance,4,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0455,0.7045561296383278,1,64.0,10.0,8.09,21.0,2.09,13.0,0.32,0.16666666666666666,0.8089999999999999,0.105,0.209,2.6,,PT,PT is clearly worse than CAR on the displayed burden attributes.
deepseek_r1_8b,DS0133_R1,DST0133,1,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,1,core,CORE_1,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0425,0.293140512018761,1,168.0,26.0,26.4,76.0,11.22,87.0,0.84,0.4333333333333333,2.64,0.38,1.122,17.4,,,
deepseek_r1_8b,DS0133_R1,DST0133,1,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,2,core,CORE_2,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0118,0.7798284377436964,1,61.0,1.0,0.0,36.0,4.24,18.0,0.305,0.0166666666666666,0.0,0.18,0.424,3.6,,,
deepseek_r1_8b,DS0133_R1,DST0133,1,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,3,core,CORE_3,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0647,0.18670649738610903,1,382.0,15.0,0.0,262.0,52.06,404.0,1.91,0.25,0.0,1.31,5.206,80.8,,,
deepseek_r1_8b,DS0133_R1,DST0133,1,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,4,core,CORE_4,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0432,0.9900990099009901,1,67.0,0.0,0.0,22.0,2.35,19.0,0.335,0.0,0.0,0.11,0.235,3.8,,,
deepseek_r1_8b,DS0133_R1,DST0133,1,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,5,core,CORE_5,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0256,0.47619047619047616,0,56.0,0.0,2.2,18.0,1.95,8.0,0.28,0.0,0.22,0.09,0.195,1.6,,,
deepseek_r1_8b,DS0133_R1,DST0133,1,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,6,core,CORE_6,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0284,0.2905569007263922,1,262.0,28.0,42.2,161.0,27.5,205.0,1.31,0.4666666666666667,4.220000000000001,0.805,2.75,41.0,,,
deepseek_r1_8b,DS0133_R1,DST0133,1,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,7,paraphrase_twin,PARA_1,paraphrase,1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0425,0.293140512018761,1,168.0,26.0,26.4,76.0,11.22,87.0,0.84,0.4333333333333333,2.64,0.38,1.122,17.4,,,
deepseek_r1_8b,DS0133_R1,DST0133,1,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,8,paraphrase_twin,PARA_2,paraphrase,2,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0118,0.7798284377436964,1,61.0,1.0,0.0,36.0,4.24,18.0,0.305,0.0166666666666666,0.0,0.18,0.424,3.6,,,
deepseek_r1_8b,DS0133_R1,DST0133,1,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,9,label_mask_twin,LABEL_1,label_mask,3,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0647,0.18670649738610903,1,382.0,15.0,0.0,262.0,52.06,404.0,1.91,0.25,0.0,1.31,5.206,80.8,,,
deepseek_r1_8b,DS0133_R1,DST0133,1,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,10,label_mask_twin,LABEL_2,label_mask,4,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0432,0.9900990099009901,1,67.0,0.0,0.0,22.0,2.35,19.0,0.335,0.0,0.0,0.11,0.235,3.8,,,
deepseek_r1_8b,DS0133_R1,DST0133,1,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,11,order_twin,ORDER_1,order_randomization,5,0,0,CAR|PT|SLOW_MODES,CAR,PT,SLOW_MODES,default,S0256,0.47619047619047616,0,56.0,0.0,2.2,18.0,1.95,8.0,0.28,0.0,0.22,0.09,0.195,1.6,,,
deepseek_r1_8b,DS0133_R1,DST0133,1,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,12,order_twin,ORDER_2,order_randomization,6,0,0,SLOW_MODES|PT|CAR,SLOW_MODES,PT,CAR,default,S0284,0.2905569007263922,1,262.0,28.0,42.2,161.0,27.5,205.0,1.31,0.4666666666666667,4.220000000000001,0.805,2.75,41.0,,,
deepseek_r1_8b,DS0133_R1,DST0133,1,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,13,monotonicity,MONO_1,monotonicity,1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0425,0.293140512018761,1,168.0,26.0,26.4,95.0,14.025,87.0,0.84,0.4333333333333333,2.64,0.475,1.4025,17.4,CAR,,
deepseek_r1_8b,DS0133_R1,DST0133,1,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,14,monotonicity,MONO_2,monotonicity,2,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0118,0.7798284377436964,1,76.25,1.25,0.0,36.0,4.24,18.0,0.38125,0.020833333333333252,0.0,0.18,0.424,3.6,PT,,
deepseek_r1_8b,DS0133_R1,DST0133,1,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,15,dominance,DOM_1,dominance,3,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0647,0.18670649738610903,1,382.0,15.0,0.0,417.0,52.06,404.0,1.91,0.25,0.0,2.085,5.206,80.8,,CAR,CAR is clearly worse than PT on the displayed burden attributes.
deepseek_r1_8b,DS0133_R1,DST0133,1,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,16,dominance,DOM_2,dominance,4,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0432,0.9900990099009901,1,67.0,0.0,0.0,87.0,6.0,19.0,0.335,0.0,0.0,0.435,0.6,3.8,,CAR,CAR is clearly worse than PT on the displayed burden attributes.
deepseek_r1_8b,DS0133_R2,DST0133,2,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,1,core,CORE_1,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0425,0.293140512018761,1,168.0,26.0,26.4,76.0,11.22,87.0,0.84,0.4333333333333333,2.64,0.38,1.122,17.4,,,
deepseek_r1_8b,DS0133_R2,DST0133,2,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,2,core,CORE_2,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0118,0.7798284377436964,1,61.0,1.0,0.0,36.0,4.24,18.0,0.305,0.0166666666666666,0.0,0.18,0.424,3.6,,,
deepseek_r1_8b,DS0133_R2,DST0133,2,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,3,core,CORE_3,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0647,0.18670649738610903,1,382.0,15.0,0.0,262.0,52.06,404.0,1.91,0.25,0.0,1.31,5.206,80.8,,,
deepseek_r1_8b,DS0133_R2,DST0133,2,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,4,core,CORE_4,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0432,0.9900990099009901,1,67.0,0.0,0.0,22.0,2.35,19.0,0.335,0.0,0.0,0.11,0.235,3.8,,,
deepseek_r1_8b,DS0133_R2,DST0133,2,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,5,core,CORE_5,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0256,0.47619047619047616,0,56.0,0.0,2.2,18.0,1.95,8.0,0.28,0.0,0.22,0.09,0.195,1.6,,,
deepseek_r1_8b,DS0133_R2,DST0133,2,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,6,core,CORE_6,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0284,0.2905569007263922,1,262.0,28.0,42.2,161.0,27.5,205.0,1.31,0.4666666666666667,4.220000000000001,0.805,2.75,41.0,,,
deepseek_r1_8b,DS0133_R2,DST0133,2,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,7,paraphrase_twin,PARA_1,paraphrase,1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0425,0.293140512018761,1,168.0,26.0,26.4,76.0,11.22,87.0,0.84,0.4333333333333333,2.64,0.38,1.122,17.4,,,
deepseek_r1_8b,DS0133_R2,DST0133,2,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,8,paraphrase_twin,PARA_2,paraphrase,2,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0118,0.7798284377436964,1,61.0,1.0,0.0,36.0,4.24,18.0,0.305,0.0166666666666666,0.0,0.18,0.424,3.6,,,
deepseek_r1_8b,DS0133_R2,DST0133,2,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,9,label_mask_twin,LABEL_1,label_mask,3,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0647,0.18670649738610903,1,382.0,15.0,0.0,262.0,52.06,404.0,1.91,0.25,0.0,1.31,5.206,80.8,,,
deepseek_r1_8b,DS0133_R2,DST0133,2,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,10,label_mask_twin,LABEL_2,label_mask,4,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0432,0.9900990099009901,1,67.0,0.0,0.0,22.0,2.35,19.0,0.335,0.0,0.0,0.11,0.235,3.8,,,
deepseek_r1_8b,DS0133_R2,DST0133,2,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,11,order_twin,ORDER_1,order_randomization,5,0,0,CAR|PT|SLOW_MODES,CAR,PT,SLOW_MODES,default,S0256,0.47619047619047616,0,56.0,0.0,2.2,18.0,1.95,8.0,0.28,0.0,0.22,0.09,0.195,1.6,,,
deepseek_r1_8b,DS0133_R2,DST0133,2,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,12,order_twin,ORDER_2,order_randomization,6,0,0,SLOW_MODES|PT|CAR,SLOW_MODES,PT,CAR,default,S0284,0.2905569007263922,1,262.0,28.0,42.2,161.0,27.5,205.0,1.31,0.4666666666666667,4.220000000000001,0.805,2.75,41.0,,,
deepseek_r1_8b,DS0133_R2,DST0133,2,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,13,monotonicity,MONO_1,monotonicity,1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0425,0.293140512018761,1,168.0,26.0,26.4,95.0,14.025,87.0,0.84,0.4333333333333333,2.64,0.475,1.4025,17.4,CAR,,
deepseek_r1_8b,DS0133_R2,DST0133,2,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,14,monotonicity,MONO_2,monotonicity,2,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0118,0.7798284377436964,1,76.25,1.25,0.0,36.0,4.24,18.0,0.38125,0.020833333333333252,0.0,0.18,0.424,3.6,PT,,
deepseek_r1_8b,DS0133_R2,DST0133,2,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,15,dominance,DOM_1,dominance,3,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0647,0.18670649738610903,1,382.0,15.0,0.0,417.0,52.06,404.0,1.91,0.25,0.0,2.085,5.206,80.8,,CAR,CAR is clearly worse than PT on the displayed burden attributes.
deepseek_r1_8b,DS0133_R2,DST0133,2,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,16,dominance,DOM_2,dominance,4,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0432,0.9900990099009901,1,67.0,0.0,0.0,87.0,6.0,19.0,0.335,0.0,0.0,0.435,0.6,3.8,,CAR,CAR is clearly worse than PT on the displayed burden attributes.
deepseek_r1_8b,DS0133_R3,DST0133,3,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,1,core,CORE_1,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0425,0.293140512018761,1,168.0,26.0,26.4,76.0,11.22,87.0,0.84,0.4333333333333333,2.64,0.38,1.122,17.4,,,
deepseek_r1_8b,DS0133_R3,DST0133,3,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,2,core,CORE_2,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0118,0.7798284377436964,1,61.0,1.0,0.0,36.0,4.24,18.0,0.305,0.0166666666666666,0.0,0.18,0.424,3.6,,,
deepseek_r1_8b,DS0133_R3,DST0133,3,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,3,core,CORE_3,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0647,0.18670649738610903,1,382.0,15.0,0.0,262.0,52.06,404.0,1.91,0.25,0.0,1.31,5.206,80.8,,,
deepseek_r1_8b,DS0133_R3,DST0133,3,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,4,core,CORE_4,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0432,0.9900990099009901,1,67.0,0.0,0.0,22.0,2.35,19.0,0.335,0.0,0.0,0.11,0.235,3.8,,,
deepseek_r1_8b,DS0133_R3,DST0133,3,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,5,core,CORE_5,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0256,0.47619047619047616,0,56.0,0.0,2.2,18.0,1.95,8.0,0.28,0.0,0.22,0.09,0.195,1.6,,,
deepseek_r1_8b,DS0133_R3,DST0133,3,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,6,core,CORE_6,core,-1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0284,0.2905569007263922,1,262.0,28.0,42.2,161.0,27.5,205.0,1.31,0.4666666666666667,4.220000000000001,0.805,2.75,41.0,,,
deepseek_r1_8b,DS0133_R3,DST0133,3,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,7,paraphrase_twin,PARA_1,paraphrase,1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0425,0.293140512018761,1,168.0,26.0,26.4,76.0,11.22,87.0,0.84,0.4333333333333333,2.64,0.38,1.122,17.4,,,
deepseek_r1_8b,DS0133_R3,DST0133,3,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,8,paraphrase_twin,PARA_2,paraphrase,2,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,alternate,S0118,0.7798284377436964,1,61.0,1.0,0.0,36.0,4.24,18.0,0.305,0.0166666666666666,0.0,0.18,0.424,3.6,,,
deepseek_r1_8b,DS0133_R3,DST0133,3,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,9,label_mask_twin,LABEL_1,label_mask,3,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0647,0.18670649738610903,1,382.0,15.0,0.0,262.0,52.06,404.0,1.91,0.25,0.0,1.31,5.206,80.8,,,
deepseek_r1_8b,DS0133_R3,DST0133,3,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,10,label_mask_twin,LABEL_2,label_mask,4,0,1,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0432,0.9900990099009901,1,67.0,0.0,0.0,22.0,2.35,19.0,0.335,0.0,0.0,0.11,0.235,3.8,,,
deepseek_r1_8b,DS0133_R3,DST0133,3,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,11,order_twin,ORDER_1,order_randomization,5,0,0,CAR|PT|SLOW_MODES,CAR,PT,SLOW_MODES,default,S0256,0.47619047619047616,0,56.0,0.0,2.2,18.0,1.95,8.0,0.28,0.0,0.22,0.09,0.195,1.6,,,
deepseek_r1_8b,DS0133_R3,DST0133,3,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,12,order_twin,ORDER_2,order_randomization,6,0,0,SLOW_MODES|PT|CAR,SLOW_MODES,PT,CAR,default,S0284,0.2905569007263922,1,262.0,28.0,42.2,161.0,27.5,205.0,1.31,0.4666666666666667,4.220000000000001,0.805,2.75,41.0,,,
deepseek_r1_8b,DS0133_R3,DST0133,3,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,13,monotonicity,MONO_1,monotonicity,1,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0425,0.293140512018761,1,168.0,26.0,26.4,95.0,14.025,87.0,0.84,0.4333333333333333,2.64,0.475,1.4025,17.4,CAR,,
deepseek_r1_8b,DS0133_R3,DST0133,3,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,14,monotonicity,MONO_2,monotonicity,2,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0118,0.7798284377436964,1,76.25,1.25,0.0,36.0,4.24,18.0,0.38125,0.020833333333333252,0.0,0.18,0.424,3.6,PT,,
deepseek_r1_8b,DS0133_R3,DST0133,3,H0224,30860444,0.954424398357919,neutral_arm,0,concise,0,15,dominance,DOM_1,dominance,3,0,0,PT|CAR|SLOW_MODES,PT,CAR,SLOW_MODES,default,S0647,0.18670649738610903,1,382.0,15.0,0.0,417.0,52.06,404.0,1.91,0.25,0.0,2.085,5.206,80.8,,CAR,CAR is clearly worse than PT on the displayed burden attributes.
