run_label,run_id,synthetic_respondent_id,persona_id,task_position,task_id,survey_stratum,ga,car_av,choice_label,choice_code,choice_name,is_valid_choice
ai_run_01,1,339,SMAI01_0339,2,SMAI01_0339_T02,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,339,SMAI01_0339,3,SMAI01_0339_T03,0,0,1,C,3,CAR,1
ai_run_01,1,339,SMAI01_0339,4,SMAI01_0339_T04,0,0,1,C,3,CAR,1
ai_run_01,1,339,SMAI01_0339,5,SMAI01_0339_T05,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,339,SMAI01_0339,6,SMAI01_0339_T06,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,339,SMAI01_0339,7,SMAI01_0339_T07,0,0,1,C,3,CAR,1
ai_run_01,1,339,SMAI01_0339,8,SMAI01_0339_T08,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,339,SMAI01_0339,9,SMAI01_0339_T09,0,0,1,C,3,CAR,1
ai_run_01,1,340,SMAI01_0340,1,SMAI01_0340_T01,0,0,1,A,1,TRAIN,1
ai_run_01,1,340,SMAI01_0340,2,SMAI01_0340_T02,0,0,1,C,3,CAR,1
ai_run_01,1,340,SMAI01_0340,3,SMAI01_0340_T03,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,340,SMAI01_0340,4,SMAI01_0340_T04,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,340,SMAI01_0340,5,SMAI01_0340_T05,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,340,SMAI01_0340,6,SMAI01_0340_T06,0,0,1,C,3,CAR,1
ai_run_01,1,340,SMAI01_0340,7,SMAI01_0340_T07,0,0,1,C,3,CAR,1
ai_run_01,1,340,SMAI01_0340,8,SMAI01_0340_T08,0,0,1,C,3,CAR,1
ai_run_01,1,340,SMAI01_0340,9,SMAI01_0340_T09,0,0,1,C,3,CAR,1
ai_run_01,1,341,SMAI01_0341,1,SMAI01_0341_T01,1,0,1,C,3,CAR,1
ai_run_01,1,341,SMAI01_0341,2,SMAI01_0341_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,341,SMAI01_0341,3,SMAI01_0341_T03,1,0,1,C,3,CAR,1
ai_run_01,1,341,SMAI01_0341,4,SMAI01_0341_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,341,SMAI01_0341,5,SMAI01_0341_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,341,SMAI01_0341,6,SMAI01_0341_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,341,SMAI01_0341,7,SMAI01_0341_T07,1,0,1,C,3,CAR,1
ai_run_01,1,341,SMAI01_0341,8,SMAI01_0341_T08,1,0,1,C,3,CAR,1
ai_run_01,1,341,SMAI01_0341,9,SMAI01_0341_T09,1,0,1,C,3,CAR,1
ai_run_01,1,342,SMAI01_0342,1,SMAI01_0342_T01,0,0,0,B,2,SWISSMETRO,1
ai_run_01,1,342,SMAI01_0342,2,SMAI01_0342_T02,0,0,0,A,1,TRAIN,1
ai_run_01,1,342,SMAI01_0342,3,SMAI01_0342_T03,0,0,0,A,1,TRAIN,1
ai_run_01,1,342,SMAI01_0342,4,SMAI01_0342_T04,0,0,0,A,1,TRAIN,1
ai_run_01,1,342,SMAI01_0342,5,SMAI01_0342_T05,0,0,0,A,1,TRAIN,1
ai_run_01,1,342,SMAI01_0342,6,SMAI01_0342_T06,0,0,0,B,2,SWISSMETRO,1
ai_run_01,1,342,SMAI01_0342,7,SMAI01_0342_T07,0,0,0,B,2,SWISSMETRO,1
ai_run_01,1,342,SMAI01_0342,8,SMAI01_0342_T08,0,0,0,B,2,SWISSMETRO,1
ai_run_01,1,342,SMAI01_0342,9,SMAI01_0342_T09,0,0,0,A,1,TRAIN,1
ai_run_01,1,343,SMAI01_0343,1,SMAI01_0343_T01,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,343,SMAI01_0343,2,SMAI01_0343_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,343,SMAI01_0343,3,SMAI01_0343_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,343,SMAI01_0343,4,SMAI01_0343_T04,1,0,1,A,1,TRAIN,1
ai_run_01,1,343,SMAI01_0343,5,SMAI01_0343_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,343,SMAI01_0343,6,SMAI01_0343_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,343,SMAI01_0343,7,SMAI01_0343_T07,1,0,1,C,3,CAR,1
ai_run_01,1,343,SMAI01_0343,8,SMAI01_0343_T08,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,343,SMAI01_0343,9,SMAI01_0343_T09,1,0,1,A,1,TRAIN,1
ai_run_01,1,344,SMAI01_0344,1,SMAI01_0344_T01,1,0,1,C,3,CAR,1
ai_run_01,1,344,SMAI01_0344,2,SMAI01_0344_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,344,SMAI01_0344,3,SMAI01_0344_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,344,SMAI01_0344,4,SMAI01_0344_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,344,SMAI01_0344,5,SMAI01_0344_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,344,SMAI01_0344,6,SMAI01_0344_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,344,SMAI01_0344,7,SMAI01_0344_T07,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,344,SMAI01_0344,8,SMAI01_0344_T08,1,0,1,A,1,TRAIN,1
ai_run_01,1,344,SMAI01_0344,9,SMAI01_0344_T09,1,0,1,C,3,CAR,1
ai_run_01,1,345,SMAI01_0345,1,SMAI01_0345_T01,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,345,SMAI01_0345,2,SMAI01_0345_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,345,SMAI01_0345,3,SMAI01_0345_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,345,SMAI01_0345,4,SMAI01_0345_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,345,SMAI01_0345,5,SMAI01_0345_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,345,SMAI01_0345,6,SMAI01_0345_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,345,SMAI01_0345,7,SMAI01_0345_T07,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,345,SMAI01_0345,8,SMAI01_0345_T08,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,345,SMAI01_0345,9,SMAI01_0345_T09,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,346,SMAI01_0346,1,SMAI01_0346_T01,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,346,SMAI01_0346,2,SMAI01_0346_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,346,SMAI01_0346,3,SMAI01_0346_T03,1,0,1,C,3,CAR,1
ai_run_01,1,346,SMAI01_0346,4,SMAI01_0346_T04,1,0,1,C,3,CAR,1
ai_run_01,1,346,SMAI01_0346,5,SMAI01_0346_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,346,SMAI01_0346,6,SMAI01_0346_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,346,SMAI01_0346,7,SMAI01_0346_T07,1,0,1,C,3,CAR,1
ai_run_01,1,346,SMAI01_0346,8,SMAI01_0346_T08,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,346,SMAI01_0346,9,SMAI01_0346_T09,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,347,SMAI01_0347,1,SMAI01_0347_T01,1,0,1,C,3,CAR,1
ai_run_01,1,347,SMAI01_0347,2,SMAI01_0347_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,347,SMAI01_0347,3,SMAI01_0347_T03,1,0,1,C,3,CAR,1
ai_run_01,1,347,SMAI01_0347,4,SMAI01_0347_T04,1,0,1,A,1,TRAIN,1
ai_run_01,1,347,SMAI01_0347,5,SMAI01_0347_T05,1,0,1,C,3,CAR,1
ai_run_01,1,347,SMAI01_0347,6,SMAI01_0347_T06,1,0,1,A,1,TRAIN,1
ai_run_01,1,347,SMAI01_0347,7,SMAI01_0347_T07,1,0,1,C,3,CAR,1
ai_run_01,1,347,SMAI01_0347,8,SMAI01_0347_T08,1,0,1,A,1,TRAIN,1
ai_run_01,1,347,SMAI01_0347,9,SMAI01_0347_T09,1,0,1,A,1,TRAIN,1
ai_run_01,1,348,SMAI01_0348,1,SMAI01_0348_T01,1,0,1,C,3,CAR,1
ai_run_01,1,348,SMAI01_0348,2,SMAI01_0348_T02,1,0,1,A,1,TRAIN,1
ai_run_01,1,348,SMAI01_0348,3,SMAI01_0348_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,348,SMAI01_0348,4,SMAI01_0348_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,348,SMAI01_0348,5,SMAI01_0348_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,348,SMAI01_0348,6,SMAI01_0348_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,348,SMAI01_0348,7,SMAI01_0348_T07,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,348,SMAI01_0348,8,SMAI01_0348_T08,1,0,1,A,1,TRAIN,1
ai_run_01,1,348,SMAI01_0348,9,SMAI01_0348_T09,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,349,SMAI01_0349,1,SMAI01_0349_T01,1,0,1,C,3,CAR,1
ai_run_01,1,349,SMAI01_0349,2,SMAI01_0349_T02,1,0,1,A,1,TRAIN,1
ai_run_01,1,349,SMAI01_0349,3,SMAI01_0349_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,349,SMAI01_0349,4,SMAI01_0349_T04,1,0,1,A,1,TRAIN,1
ai_run_01,1,349,SMAI01_0349,5,SMAI01_0349_T05,1,0,1,C,3,CAR,1
ai_run_01,1,349,SMAI01_0349,6,SMAI01_0349_T06,1,0,1,C,3,CAR,1
ai_run_01,1,349,SMAI01_0349,7,SMAI01_0349_T07,1,0,1,C,3,CAR,1
ai_run_01,1,349,SMAI01_0349,8,SMAI01_0349_T08,1,0,1,C,3,CAR,1
ai_run_01,1,349,SMAI01_0349,9,SMAI01_0349_T09,1,0,1,A,1,TRAIN,1
ai_run_01,1,350,SMAI01_0350,1,SMAI01_0350_T01,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,350,SMAI01_0350,2,SMAI01_0350_T02,0,0,1,A,1,TRAIN,1
ai_run_01,1,350,SMAI01_0350,3,SMAI01_0350_T03,0,0,1,A,1,TRAIN,1
ai_run_01,1,350,SMAI01_0350,4,SMAI01_0350_T04,0,0,1,A,1,TRAIN,1
ai_run_01,1,350,SMAI01_0350,5,SMAI01_0350_T05,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,350,SMAI01_0350,6,SMAI01_0350_T06,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,350,SMAI01_0350,7,SMAI01_0350_T07,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,350,SMAI01_0350,8,SMAI01_0350_T08,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,350,SMAI01_0350,9,SMAI01_0350_T09,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,351,SMAI01_0351,1,SMAI01_0351_T01,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,351,SMAI01_0351,2,SMAI01_0351_T02,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,351,SMAI01_0351,3,SMAI01_0351_T03,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,351,SMAI01_0351,4,SMAI01_0351_T04,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,351,SMAI01_0351,5,SMAI01_0351_T05,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,351,SMAI01_0351,6,SMAI01_0351_T06,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,351,SMAI01_0351,7,SMAI01_0351_T07,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,351,SMAI01_0351,8,SMAI01_0351_T08,0,1,0,A,1,TRAIN,1
ai_run_01,1,351,SMAI01_0351,9,SMAI01_0351_T09,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,352,SMAI01_0352,1,SMAI01_0352_T01,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,352,SMAI01_0352,2,SMAI01_0352_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,352,SMAI01_0352,3,SMAI01_0352_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,352,SMAI01_0352,4,SMAI01_0352_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,352,SMAI01_0352,5,SMAI01_0352_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,352,SMAI01_0352,6,SMAI01_0352_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,352,SMAI01_0352,7,SMAI01_0352_T07,1,0,1,C,3,CAR,1
ai_run_01,1,352,SMAI01_0352,8,SMAI01_0352_T08,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,352,SMAI01_0352,9,SMAI01_0352_T09,1,0,1,A,1,TRAIN,1
ai_run_01,1,353,SMAI01_0353,1,SMAI01_0353_T01,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,353,SMAI01_0353,2,SMAI01_0353_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,353,SMAI01_0353,3,SMAI01_0353_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,353,SMAI01_0353,4,SMAI01_0353_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,353,SMAI01_0353,5,SMAI01_0353_T05,1,0,1,C,3,CAR,1
ai_run_01,1,353,SMAI01_0353,6,SMAI01_0353_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,353,SMAI01_0353,7,SMAI01_0353_T07,1,0,1,C,3,CAR,1
ai_run_01,1,353,SMAI01_0353,8,SMAI01_0353_T08,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,353,SMAI01_0353,9,SMAI01_0353_T09,1,0,1,A,1,TRAIN,1
ai_run_01,1,354,SMAI01_0354,1,SMAI01_0354_T01,0,0,0,A,1,TRAIN,1
ai_run_01,1,354,SMAI01_0354,2,SMAI01_0354_T02,0,0,0,A,1,TRAIN,1
ai_run_01,1,354,SMAI01_0354,3,SMAI01_0354_T03,0,0,0,A,1,TRAIN,1
ai_run_01,1,354,SMAI01_0354,4,SMAI01_0354_T04,0,0,0,A,1,TRAIN,1
ai_run_01,1,354,SMAI01_0354,5,SMAI01_0354_T05,0,0,0,A,1,TRAIN,1
ai_run_01,1,354,SMAI01_0354,6,SMAI01_0354_T06,0,0,0,A,1,TRAIN,1
ai_run_01,1,354,SMAI01_0354,7,SMAI01_0354_T07,0,0,0,A,1,TRAIN,1
ai_run_01,1,354,SMAI01_0354,8,SMAI01_0354_T08,0,0,0,A,1,TRAIN,1
ai_run_01,1,354,SMAI01_0354,9,SMAI01_0354_T09,0,0,0,A,1,TRAIN,1
ai_run_01,1,355,SMAI01_0355,1,SMAI01_0355_T01,1,0,1,C,3,CAR,1
ai_run_01,1,355,SMAI01_0355,2,SMAI01_0355_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,355,SMAI01_0355,3,SMAI01_0355_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,355,SMAI01_0355,4,SMAI01_0355_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,355,SMAI01_0355,5,SMAI01_0355_T05,1,0,1,C,3,CAR,1
ai_run_01,1,355,SMAI01_0355,6,SMAI01_0355_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,355,SMAI01_0355,7,SMAI01_0355_T07,1,0,1,C,3,CAR,1
ai_run_01,1,355,SMAI01_0355,8,SMAI01_0355_T08,1,0,1,A,1,TRAIN,1
ai_run_01,1,355,SMAI01_0355,9,SMAI01_0355_T09,1,0,1,C,3,CAR,1
ai_run_01,1,356,SMAI01_0356,1,SMAI01_0356_T01,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,356,SMAI01_0356,2,SMAI01_0356_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,356,SMAI01_0356,3,SMAI01_0356_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,356,SMAI01_0356,4,SMAI01_0356_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,356,SMAI01_0356,5,SMAI01_0356_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,356,SMAI01_0356,6,SMAI01_0356_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,356,SMAI01_0356,7,SMAI01_0356_T07,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,356,SMAI01_0356,8,SMAI01_0356_T08,1,0,1,A,1,TRAIN,1
ai_run_01,1,356,SMAI01_0356,9,SMAI01_0356_T09,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,357,SMAI01_0357,1,SMAI01_0357_T01,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,357,SMAI01_0357,2,SMAI01_0357_T02,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,357,SMAI01_0357,3,SMAI01_0357_T03,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,357,SMAI01_0357,4,SMAI01_0357_T04,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,357,SMAI01_0357,5,SMAI01_0357_T05,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,357,SMAI01_0357,6,SMAI01_0357_T06,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,357,SMAI01_0357,7,SMAI01_0357_T07,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,357,SMAI01_0357,8,SMAI01_0357_T08,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,357,SMAI01_0357,9,SMAI01_0357_T09,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,358,SMAI01_0358,1,SMAI01_0358_T01,1,0,1,C,3,CAR,1
ai_run_01,1,358,SMAI01_0358,2,SMAI01_0358_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,358,SMAI01_0358,3,SMAI01_0358_T03,1,0,1,C,3,CAR,1
ai_run_01,1,358,SMAI01_0358,4,SMAI01_0358_T04,1,0,1,C,3,CAR,1
ai_run_01,1,358,SMAI01_0358,5,SMAI01_0358_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,358,SMAI01_0358,6,SMAI01_0358_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,358,SMAI01_0358,7,SMAI01_0358_T07,1,0,1,C,3,CAR,1
ai_run_01,1,358,SMAI01_0358,8,SMAI01_0358_T08,1,0,1,C,3,CAR,1
ai_run_01,1,358,SMAI01_0358,9,SMAI01_0358_T09,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,359,SMAI01_0359,1,SMAI01_0359_T01,1,0,1,C,3,CAR,1
ai_run_01,1,359,SMAI01_0359,2,SMAI01_0359_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,359,SMAI01_0359,3,SMAI01_0359_T03,1,0,1,C,3,CAR,1
ai_run_01,1,359,SMAI01_0359,4,SMAI01_0359_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,359,SMAI01_0359,5,SMAI01_0359_T05,1,0,1,C,3,CAR,1
ai_run_01,1,359,SMAI01_0359,6,SMAI01_0359_T06,1,0,1,C,3,CAR,1
ai_run_01,1,359,SMAI01_0359,7,SMAI01_0359_T07,1,0,1,C,3,CAR,1
ai_run_01,1,359,SMAI01_0359,8,SMAI01_0359_T08,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,359,SMAI01_0359,9,SMAI01_0359_T09,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,360,SMAI01_0360,1,SMAI01_0360_T01,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,360,SMAI01_0360,2,SMAI01_0360_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,360,SMAI01_0360,3,SMAI01_0360_T03,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,360,SMAI01_0360,4,SMAI01_0360_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,360,SMAI01_0360,5,SMAI01_0360_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,360,SMAI01_0360,6,SMAI01_0360_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,360,SMAI01_0360,7,SMAI01_0360_T07,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,360,SMAI01_0360,8,SMAI01_0360_T08,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,360,SMAI01_0360,9,SMAI01_0360_T09,1,0,1,A,1,TRAIN,1
ai_run_01,1,361,SMAI01_0361,1,SMAI01_0361_T01,1,0,1,C,3,CAR,1
ai_run_01,1,361,SMAI01_0361,2,SMAI01_0361_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,361,SMAI01_0361,3,SMAI01_0361_T03,1,0,1,C,3,CAR,1
ai_run_01,1,361,SMAI01_0361,4,SMAI01_0361_T04,1,0,1,C,3,CAR,1
ai_run_01,1,361,SMAI01_0361,5,SMAI01_0361_T05,1,0,1,C,3,CAR,1
ai_run_01,1,361,SMAI01_0361,6,SMAI01_0361_T06,1,0,1,C,3,CAR,1
ai_run_01,1,361,SMAI01_0361,7,SMAI01_0361_T07,1,0,1,C,3,CAR,1
ai_run_01,1,361,SMAI01_0361,8,SMAI01_0361_T08,1,0,1,C,3,CAR,1
ai_run_01,1,361,SMAI01_0361,9,SMAI01_0361_T09,1,0,1,C,3,CAR,1
ai_run_01,1,362,SMAI01_0362,1,SMAI01_0362_T01,1,0,1,C,3,CAR,1
ai_run_01,1,362,SMAI01_0362,2,SMAI01_0362_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,362,SMAI01_0362,3,SMAI01_0362_T03,1,0,1,C,3,CAR,1
ai_run_01,1,362,SMAI01_0362,4,SMAI01_0362_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,362,SMAI01_0362,5,SMAI01_0362_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,362,SMAI01_0362,6,SMAI01_0362_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,362,SMAI01_0362,7,SMAI01_0362_T07,1,0,1,C,3,CAR,1
ai_run_01,1,362,SMAI01_0362,8,SMAI01_0362_T08,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,362,SMAI01_0362,9,SMAI01_0362_T09,1,0,1,C,3,CAR,1
ai_run_01,1,363,SMAI01_0363,1,SMAI01_0363_T01,1,0,1,C,3,CAR,1
ai_run_01,1,363,SMAI01_0363,2,SMAI01_0363_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,363,SMAI01_0363,3,SMAI01_0363_T03,1,0,1,C,3,CAR,1
ai_run_01,1,363,SMAI01_0363,4,SMAI01_0363_T04,1,0,1,C,3,CAR,1
ai_run_01,1,363,SMAI01_0363,5,SMAI01_0363_T05,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,363,SMAI01_0363,6,SMAI01_0363_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,363,SMAI01_0363,7,SMAI01_0363_T07,1,0,1,C,3,CAR,1
ai_run_01,1,363,SMAI01_0363,8,SMAI01_0363_T08,1,0,1,C,3,CAR,1
ai_run_01,1,363,SMAI01_0363,9,SMAI01_0363_T09,1,0,1,C,3,CAR,1
ai_run_01,1,364,SMAI01_0364,1,SMAI01_0364_T01,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,364,SMAI01_0364,2,SMAI01_0364_T02,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,364,SMAI01_0364,3,SMAI01_0364_T03,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,364,SMAI01_0364,4,SMAI01_0364_T04,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,364,SMAI01_0364,5,SMAI01_0364_T05,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,364,SMAI01_0364,6,SMAI01_0364_T06,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,364,SMAI01_0364,7,SMAI01_0364_T07,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,364,SMAI01_0364,8,SMAI01_0364_T08,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,364,SMAI01_0364,9,SMAI01_0364_T09,0,1,0,B,2,SWISSMETRO,1
ai_run_01,1,365,SMAI01_0365,1,SMAI01_0365_T01,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,365,SMAI01_0365,2,SMAI01_0365_T02,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,365,SMAI01_0365,3,SMAI01_0365_T03,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,365,SMAI01_0365,4,SMAI01_0365_T04,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,365,SMAI01_0365,5,SMAI01_0365_T05,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,365,SMAI01_0365,6,SMAI01_0365_T06,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,365,SMAI01_0365,7,SMAI01_0365_T07,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,365,SMAI01_0365,8,SMAI01_0365_T08,0,0,1,C,3,CAR,1
ai_run_01,1,365,SMAI01_0365,9,SMAI01_0365_T09,0,0,1,B,2,SWISSMETRO,1
ai_run_01,1,366,SMAI01_0366,1,SMAI01_0366_T01,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,366,SMAI01_0366,2,SMAI01_0366_T02,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,366,SMAI01_0366,3,SMAI01_0366_T03,1,0,1,C,3,CAR,1
ai_run_01,1,366,SMAI01_0366,4,SMAI01_0366_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,366,SMAI01_0366,5,SMAI01_0366_T05,1,0,1,C,3,CAR,1
ai_run_01,1,366,SMAI01_0366,6,SMAI01_0366_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,366,SMAI01_0366,7,SMAI01_0366_T07,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,366,SMAI01_0366,8,SMAI01_0366_T08,1,0,1,C,3,CAR,1
ai_run_01,1,366,SMAI01_0366,9,SMAI01_0366_T09,1,0,1,C,3,CAR,1
ai_run_01,1,367,SMAI01_0367,1,SMAI01_0367_T01,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,367,SMAI01_0367,2,SMAI01_0367_T02,1,0,1,C,3,CAR,1
ai_run_01,1,367,SMAI01_0367,3,SMAI01_0367_T03,1,0,1,C,3,CAR,1
ai_run_01,1,367,SMAI01_0367,4,SMAI01_0367_T04,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,367,SMAI01_0367,5,SMAI01_0367_T05,1,0,1,C,3,CAR,1
ai_run_01,1,367,SMAI01_0367,6,SMAI01_0367_T06,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,367,SMAI01_0367,7,SMAI01_0367_T07,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,367,SMAI01_0367,8,SMAI01_0367_T08,1,0,1,C,3,CAR,1
ai_run_01,1,367,SMAI01_0367,9,SMAI01_0367_T09,1,0,1,B,2,SWISSMETRO,1
ai_run_01,1,368,SMAI01_0368,1,SMAI01_0368_T01,1,0,1,B,2,SWISSMETRO,1
