GROUP,SURVEY,SP,ID,respondent_id,persona_id,source_profile_id,sampled_template_id,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE,custom_id,task_position,task_id,TRAIN_COST_SCALED,SM_COST_SCALED,CAR_COST_SCALED,TRAIN_TIME_SCALED,SM_TIME_SCALED,CAR_TIME_SCALED,chosen_alternative_name,sex_text,age_text,income_text,ga_text,car_av_text,luggage_text,purpose_text,first_class_text,ticket_text,who_text,origin_text,dest_text,survey_text
3,1,1,388,AI0388,AI0388,762,S1_TPL018,3,1,1,2,1,3,1,2,0,22,2,1,1,1,226,158,30,120,189,20,0,208,105,0,3486,3,AI0388_T03,1.58,1.89,1.05,2.26,1.2,2.08,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 22,destination zone code 2,survey stratum 1
3,1,1,388,AI0388,AI0388,762,S1_TPL018,3,1,1,2,1,3,1,2,0,22,2,1,1,1,169,158,60,120,189,30,0,128,136,0,3487,4,AI0388_T04,1.58,1.89,1.36,1.69,1.2,1.28,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 22,destination zone code 2,survey stratum 1
3,1,1,388,AI0388,AI0388,762,S1_TPL018,3,1,1,2,1,3,1,2,0,22,2,1,1,1,188,176,30,120,189,30,0,208,84,0,3488,5,AI0388_T05,1.76,1.89,0.84,1.88,1.2,2.08,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 22,destination zone code 2,survey stratum 1
3,1,1,388,AI0388,AI0388,762,S1_TPL018,3,1,1,2,1,3,1,2,0,22,2,1,1,1,188,158,30,133,151,10,0,128,105,0,3489,6,AI0388_T06,1.58,1.51,1.05,1.88,1.33,1.28,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 22,destination zone code 2,survey stratum 1
3,1,1,388,AI0388,AI0388,762,S1_TPL018,3,1,1,2,1,3,1,2,0,22,2,1,1,1,188,211,60,120,208,20,0,128,84,0,3490,7,AI0388_T07,2.11,2.08,0.84,1.88,1.2,1.28,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 22,destination zone code 2,survey stratum 1
3,1,1,388,AI0388,AI0388,762,S1_TPL018,3,1,1,2,1,3,1,2,0,22,2,1,1,1,226,211,30,133,208,30,0,128,136,0,3491,8,AI0388_T08,2.11,2.08,1.36,2.26,1.33,1.28,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 22,destination zone code 2,survey stratum 1
3,1,1,388,AI0388,AI0388,762,S1_TPL018,3,1,1,2,1,3,1,2,0,22,2,1,1,1,188,176,60,133,208,30,0,160,105,0,3492,9,AI0388_T09,1.76,2.08,1.05,1.88,1.33,1.6,,male,age code 3,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,first class,ticket category code 1,payer code 2,origin zone code 22,destination zone code 2,survey stratum 1
3,1,1,389,AI0389,AI0389,882,S1_TPL034,3,1,3,2,0,4,1,3,0,25,1,1,1,1,256,133,120,98,149,30,0,180,130,0,3493,1,AI0389_T01,1.33,1.49,1.3,2.56,0.98,1.8,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,389,AI0389,AI0389,882,S1_TPL034,3,1,3,2,0,4,1,3,0,25,1,1,1,1,192,100,120,109,122,30,0,234,104,0,3494,2,AI0389_T02,1.0,1.22,1.04,1.92,1.09,2.34,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,389,AI0389,AI0389,882,S1_TPL034,3,1,3,2,0,4,1,3,0,25,1,1,1,1,256,100,120,120,122,20,0,144,104,0,3495,3,AI0389_T03,1.0,1.22,1.04,2.56,1.2,1.44,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,389,AI0389,AI0389,882,S1_TPL034,3,1,3,2,0,4,1,3,0,25,1,1,1,1,213,100,60,120,122,10,0,234,169,0,3496,4,AI0389_T04,1.0,1.22,1.69,2.13,1.2,2.34,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,389,AI0389,AI0389,882,S1_TPL034,3,1,3,2,0,4,1,3,0,25,1,1,1,1,213,111,120,120,122,30,0,144,169,0,3497,5,AI0389_T05,1.11,1.22,1.69,2.13,1.2,1.44,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,389,AI0389,AI0389,882,S1_TPL034,3,1,3,2,0,4,1,3,0,25,1,1,1,1,192,111,60,120,122,20,0,234,130,0,3498,6,AI0389_T06,1.11,1.22,1.3,1.92,1.2,2.34,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,389,AI0389,AI0389,882,S1_TPL034,3,1,3,2,0,4,1,3,0,25,1,1,1,1,192,133,60,109,163,10,0,180,104,0,3499,7,AI0389_T07,1.33,1.63,1.04,1.92,1.09,1.8,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,389,AI0389,AI0389,882,S1_TPL034,3,1,3,2,0,4,1,3,0,25,1,1,1,1,192,111,120,98,136,20,0,180,169,0,3500,8,AI0389_T08,1.11,1.36,1.69,1.92,0.98,1.8,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,389,AI0389,AI0389,882,S1_TPL034,3,1,3,2,0,4,1,3,0,25,1,1,1,1,213,133,30,120,176,20,0,180,169,0,3501,9,AI0389_T09,1.33,1.76,1.69,2.13,1.2,1.8,,male,age code 4,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 3,first class,ticket category code 3,payer code 2,origin zone code 25,destination zone code 1,survey stratum 1
2,0,1,390,AI0390,AI0390,318,S0_TPL042,3,0,6,1,1,5,1,2,1,2,22,1,1,1,151,0,120,74,0,30,1,90,60,0,3502,1,AI0390_T01,0.0,0.0,0.6,1.51,0.74,0.9,,male,age code 5,income code 2,has a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 6,payer code 1,origin zone code 2,destination zone code 22,survey stratum 0
2,0,1,390,AI0390,AI0390,318,S0_TPL042,3,0,6,1,1,5,1,2,1,2,22,1,1,1,123,0,120,82,0,30,0,117,48,0,3503,2,AI0390_T02,0.0,0.0,0.48,1.23,0.82,1.17,,male,age code 5,income code 2,has a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 6,payer code 1,origin zone code 2,destination zone code 22,survey stratum 0
2,0,1,390,AI0390,AI0390,318,S0_TPL042,3,0,6,1,1,5,1,2,1,2,22,1,1,1,151,0,120,90,0,20,1,72,48,0,3504,3,AI0390_T03,0.0,0.0,0.48,1.51,0.9,0.72,,male,age code 5,income code 2,has a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 6,payer code 1,origin zone code 2,destination zone code 22,survey stratum 0
2,0,1,390,AI0390,AI0390,318,S0_TPL042,3,0,6,1,1,5,1,2,1,2,22,1,1,1,137,0,60,90,0,10,0,117,78,0,3505,4,AI0390_T04,0.0,0.0,0.78,1.37,0.9,1.17,,male,age code 5,income code 2,has a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 6,payer code 1,origin zone code 2,destination zone code 22,survey stratum 0
2,0,1,390,AI0390,AI0390,318,S0_TPL042,3,0,6,1,1,5,1,2,1,2,22,1,1,1,137,0,120,90,0,30,0,72,78,0,3506,5,AI0390_T05,0.0,0.0,0.78,1.37,0.9,0.72,,male,age code 5,income code 2,has a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 6,payer code 1,origin zone code 2,destination zone code 22,survey stratum 0
2,0,1,390,AI0390,AI0390,318,S0_TPL042,3,0,6,1,1,5,1,2,1,2,22,1,1,1,123,0,60,90,0,20,1,117,60,0,3507,6,AI0390_T06,0.0,0.0,0.6,1.23,0.9,1.17,,male,age code 5,income code 2,has a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 6,payer code 1,origin zone code 2,destination zone code 22,survey stratum 0
2,0,1,390,AI0390,AI0390,318,S0_TPL042,3,0,6,1,1,5,1,2,1,2,22,1,1,1,123,0,60,82,0,10,1,90,48,0,3508,7,AI0390_T07,0.0,0.0,0.48,1.23,0.82,0.9,,male,age code 5,income code 2,has a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 6,payer code 1,origin zone code 2,destination zone code 22,survey stratum 0
2,0,1,390,AI0390,AI0390,318,S0_TPL042,3,0,6,1,1,5,1,2,1,2,22,1,1,1,123,0,120,74,0,20,0,90,78,0,3509,8,AI0390_T08,0.0,0.0,0.78,1.23,0.74,0.9,,male,age code 5,income code 2,has a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 6,payer code 1,origin zone code 2,destination zone code 22,survey stratum 0
2,0,1,390,AI0390,AI0390,318,S0_TPL042,3,0,6,1,1,5,1,2,1,2,22,1,1,1,137,0,30,90,0,20,1,90,78,0,3510,9,AI0390_T09,0.0,0.0,0.78,1.37,0.9,0.9,,male,age code 5,income code 2,has a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 6,payer code 1,origin zone code 2,destination zone code 22,survey stratum 0
3,1,1,391,AI0391,AI0391,478,S1_TPL046,1,1,1,1,0,2,1,3,0,25,1,1,1,1,98,30,120,45,38,20,0,78,40,0,3511,1,AI0391_T01,0.3,0.38,0.4,0.98,0.45,0.78,,male,age code 2,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,391,AI0391,AI0391,478,S1_TPL046,1,1,1,1,0,2,1,3,0,25,1,1,1,1,88,30,30,40,32,10,0,78,52,0,3512,2,AI0391_T02,0.3,0.32,0.52,0.88,0.4,0.78,,male,age code 2,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,391,AI0391,AI0391,478,S1_TPL046,1,1,1,1,0,2,1,3,0,25,1,1,1,1,118,30,60,50,41,30,0,78,32,0,3513,3,AI0391_T03,0.3,0.41,0.32,1.18,0.5,0.78,,male,age code 2,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,391,AI0391,AI0391,478,S1_TPL046,1,1,1,1,0,2,1,3,0,25,1,1,1,1,88,25,30,45,38,20,0,48,32,0,3514,4,AI0391_T04,0.25,0.38,0.32,0.88,0.45,0.48,,male,age code 2,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,391,AI0391,AI0391,478,S1_TPL046,1,1,1,1,0,2,1,3,0,25,1,1,1,1,118,22,60,45,25,20,0,60,52,0,3515,5,AI0391_T05,0.22,0.25,0.52,1.18,0.45,0.6,,male,age code 2,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,391,AI0391,AI0391,478,S1_TPL046,1,1,1,1,0,2,1,3,0,25,1,1,1,1,98,22,120,40,32,10,0,60,32,0,3516,6,AI0391_T06,0.22,0.32,0.32,0.98,0.4,0.6,,male,age code 2,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,391,AI0391,AI0391,478,S1_TPL046,1,1,1,1,0,2,1,3,0,25,1,1,1,1,88,30,120,50,41,10,0,48,40,0,3517,7,AI0391_T07,0.3,0.41,0.4,0.88,0.5,0.48,,male,age code 2,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,391,AI0391,AI0391,478,S1_TPL046,1,1,1,1,0,2,1,3,0,25,1,1,1,1,88,22,30,50,28,30,0,60,40,0,3518,8,AI0391_T08,0.22,0.28,0.4,0.88,0.5,0.6,,male,age code 2,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,391,AI0391,AI0391,478,S1_TPL046,1,1,1,1,0,2,1,3,0,25,1,1,1,1,118,25,60,40,32,10,0,48,40,0,3519,9,AI0391_T09,0.25,0.32,0.4,1.18,0.4,0.48,,male,age code 2,income code 3,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,first class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 1,survey stratum 1
3,1,1,392,AI0392,AI0392,577,S1_TPL116,3,0,1,2,1,3,1,3,0,1,2,1,1,1,134,136,30,63,145,10,0,80,44,0,3520,1,AI0392_T01,1.36,1.45,0.44,1.34,0.63,0.8,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 1,destination zone code 2,survey stratum 1
3,1,1,392,AI0392,AI0392,577,S1_TPL116,3,0,1,2,1,3,1,3,0,1,2,1,1,1,134,136,120,57,177,10,0,104,72,0,3521,2,AI0392_T02,1.36,1.77,0.72,1.34,0.57,1.04,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 1,destination zone code 2,survey stratum 1
3,1,1,392,AI0392,AI0392,577,S1_TPL116,3,0,1,2,1,3,1,3,0,1,2,1,1,1,134,122,30,57,161,20,0,104,55,0,3522,3,AI0392_T03,1.22,1.61,0.55,1.34,0.57,1.04,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 1,destination zone code 2,survey stratum 1
3,1,1,392,AI0392,AI0392,577,S1_TPL116,3,0,1,2,1,3,1,3,0,1,2,1,1,1,101,122,60,57,161,30,0,64,72,0,3523,4,AI0392_T04,1.22,1.61,0.72,1.01,0.57,0.64,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 1,destination zone code 2,survey stratum 1
3,1,1,392,AI0392,AI0392,577,S1_TPL116,3,0,1,2,1,3,1,3,0,1,2,1,1,1,112,136,30,57,161,30,0,104,44,0,3524,5,AI0392_T05,1.36,1.61,0.44,1.12,0.57,1.04,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 1,destination zone code 2,survey stratum 1
3,1,1,392,AI0392,AI0392,577,S1_TPL116,3,0,1,2,1,3,1,3,0,1,2,1,1,1,112,122,30,57,129,10,0,64,55,0,3525,6,AI0392_T06,1.22,1.29,0.55,1.12,0.57,0.64,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 1,destination zone code 2,survey stratum 1
3,1,1,392,AI0392,AI0392,577,S1_TPL116,3,0,1,2,1,3,1,3,0,1,2,1,1,1,112,163,60,57,177,20,0,64,44,0,3526,7,AI0392_T07,1.63,1.77,0.44,1.12,0.57,0.64,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 1,destination zone code 2,survey stratum 1
3,1,1,392,AI0392,AI0392,577,S1_TPL116,3,0,1,2,1,3,1,3,0,1,2,1,1,1,134,163,30,57,177,30,0,64,72,0,3527,8,AI0392_T08,1.63,1.77,0.72,1.34,0.57,0.64,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 1,destination zone code 2,survey stratum 1
3,1,1,392,AI0392,AI0392,577,S1_TPL116,3,0,1,2,1,3,1,3,0,1,2,1,1,1,112,136,60,57,177,30,0,80,55,0,3528,9,AI0392_T09,1.36,1.77,0.55,1.12,0.57,0.8,,male,age code 3,income code 3,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 2,origin zone code 1,destination zone code 2,survey stratum 1
2,0,1,393,AI0393,AI0393,388,S0_TPL170,3,1,7,1,1,5,0,4,1,22,25,1,0,1,115,0,120,39,0,30,1,0,0,0,3529,1,AI0393_T01,0.0,0.0,0.0,1.15,0.39,0.0,,female,age code 5,income code 4,has a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,first class,ticket category code 7,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
2,0,1,393,AI0393,AI0393,388,S0_TPL170,3,1,7,1,1,5,0,4,1,22,25,1,0,1,115,0,120,47,0,20,1,0,0,0,3530,2,AI0393_T02,0.0,0.0,0.0,1.15,0.47,0.0,,female,age code 5,income code 4,has a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,first class,ticket category code 7,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
2,0,1,393,AI0393,AI0393,388,S0_TPL170,3,1,7,1,1,5,0,4,1,22,25,1,0,1,86,0,120,43,0,30,0,0,0,0,3531,3,AI0393_T03,0.0,0.0,0.0,0.86,0.43,0.0,,female,age code 5,income code 4,has a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,first class,ticket category code 7,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
2,0,1,393,AI0393,AI0393,388,S0_TPL170,3,1,7,1,1,5,0,4,1,22,25,1,0,1,96,0,60,47,0,10,0,0,0,0,3532,4,AI0393_T04,0.0,0.0,0.0,0.96,0.47,0.0,,female,age code 5,income code 4,has a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,first class,ticket category code 7,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
2,0,1,393,AI0393,AI0393,388,S0_TPL170,3,1,7,1,1,5,0,4,1,22,25,1,0,1,96,0,120,47,0,30,0,0,0,0,3533,5,AI0393_T05,0.0,0.0,0.0,0.96,0.47,0.0,,female,age code 5,income code 4,has a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,first class,ticket category code 7,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
2,0,1,393,AI0393,AI0393,388,S0_TPL170,3,1,7,1,1,5,0,4,1,22,25,1,0,1,86,0,60,47,0,20,1,0,0,0,3534,6,AI0393_T06,0.0,0.0,0.0,0.86,0.47,0.0,,female,age code 5,income code 4,has a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,first class,ticket category code 7,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
2,0,1,393,AI0393,AI0393,388,S0_TPL170,3,1,7,1,1,5,0,4,1,22,25,1,0,1,86,0,60,43,0,10,1,0,0,0,3535,7,AI0393_T07,0.0,0.0,0.0,0.86,0.43,0.0,,female,age code 5,income code 4,has a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,first class,ticket category code 7,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
2,0,1,393,AI0393,AI0393,388,S0_TPL170,3,1,7,1,1,5,0,4,1,22,25,1,0,1,96,0,30,47,0,20,1,0,0,0,3536,8,AI0393_T08,0.0,0.0,0.0,0.96,0.47,0.0,,female,age code 5,income code 4,has a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,first class,ticket category code 7,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
2,0,1,393,AI0393,AI0393,388,S0_TPL170,3,1,7,1,1,5,0,4,1,22,25,1,0,1,86,0,120,39,0,20,0,0,0,0,3537,9,AI0393_T09,0.0,0.0,0.0,0.86,0.39,0.0,,female,age code 5,income code 4,has a GA travelcard,car is not available for this trip,luggage code 1,purpose code 3,first class,ticket category code 7,payer code 1,origin zone code 22,destination zone code 25,survey stratum 0
3,1,1,394,AI0394,AI0394,462,S1_TPL003,1,0,3,1,0,3,0,1,0,2,22,1,1,1,134,65,30,57,68,10,0,90,48,0,3538,1,AI0394_T01,0.65,0.68,0.48,1.34,0.57,0.9,,female,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 22,survey stratum 1
3,1,1,394,AI0394,AI0394,462,S1_TPL003,1,0,3,1,0,3,0,1,0,2,22,1,1,1,134,65,120,57,84,10,0,117,78,0,3539,2,AI0394_T02,0.65,0.84,0.78,1.34,0.57,1.17,,female,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 22,survey stratum 1
3,1,1,394,AI0394,AI0394,462,S1_TPL003,1,0,3,1,0,3,0,1,0,2,22,1,1,1,134,58,30,57,76,20,0,117,60,0,3540,3,AI0394_T03,0.58,0.76,0.6,1.34,0.57,1.17,,female,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 22,survey stratum 1
3,1,1,394,AI0394,AI0394,462,S1_TPL003,1,0,3,1,0,3,0,1,0,2,22,1,1,1,101,58,60,57,76,30,0,72,78,0,3541,4,AI0394_T04,0.58,0.76,0.78,1.01,0.57,0.72,,female,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 22,survey stratum 1
3,1,1,394,AI0394,AI0394,462,S1_TPL003,1,0,3,1,0,3,0,1,0,2,22,1,1,1,112,65,30,57,76,30,0,117,48,0,3542,5,AI0394_T05,0.65,0.76,0.48,1.12,0.57,1.17,,female,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 22,survey stratum 1
3,1,1,394,AI0394,AI0394,462,S1_TPL003,1,0,3,1,0,3,0,1,0,2,22,1,1,1,112,58,30,57,68,10,0,72,60,0,3543,6,AI0394_T06,0.58,0.68,0.6,1.12,0.57,0.72,,female,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 22,survey stratum 1
3,1,1,394,AI0394,AI0394,462,S1_TPL003,1,0,3,1,0,3,0,1,0,2,22,1,1,1,112,78,60,57,84,20,0,72,48,0,3544,7,AI0394_T07,0.78,0.84,0.48,1.12,0.57,0.72,,female,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 22,survey stratum 1
3,1,1,394,AI0394,AI0394,462,S1_TPL003,1,0,3,1,0,3,0,1,0,2,22,1,1,1,134,78,30,57,84,30,0,72,78,0,3545,8,AI0394_T08,0.78,0.84,0.78,1.34,0.57,0.72,,female,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 22,survey stratum 1
3,1,1,394,AI0394,AI0394,462,S1_TPL003,1,0,3,1,0,3,0,1,0,2,22,1,1,1,112,65,60,57,84,30,0,90,60,0,3546,9,AI0394_T09,0.65,0.84,0.6,1.12,0.57,0.9,,female,age code 3,income code 1,does not have a GA travelcard,car is available for this trip,no luggage,purpose code 1,second class,ticket category code 3,payer code 1,origin zone code 2,destination zone code 22,survey stratum 1
2,0,1,395,AI0395,AI0395,242,S0_TPL126,3,0,1,1,1,4,0,2,0,25,22,1,1,1,114,121,30,80,130,10,0,80,64,0,3547,1,AI0395_T01,1.21,1.3,0.64,1.14,0.8,0.8,,female,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 22,survey stratum 0
2,0,1,395,AI0395,AI0395,242,S0_TPL126,3,0,1,1,1,4,0,2,0,25,22,1,1,1,114,109,30,80,144,20,0,104,80,0,3548,2,AI0395_T02,1.09,1.44,0.8,1.14,0.8,1.04,,female,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 22,survey stratum 0
2,0,1,395,AI0395,AI0395,242,S0_TPL126,3,0,1,1,1,4,0,2,0,25,22,1,1,1,114,121,120,80,159,10,1,104,104,0,3549,3,AI0395_T03,1.21,1.59,1.04,1.14,0.8,1.04,,female,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 22,survey stratum 0
2,0,1,395,AI0395,AI0395,242,S0_TPL126,3,0,1,1,1,4,0,2,0,25,22,1,1,1,104,109,60,80,144,30,1,64,104,0,3550,4,AI0395_T04,1.09,1.44,1.04,1.04,0.8,0.64,,female,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 22,survey stratum 0
2,0,1,395,AI0395,AI0395,242,S0_TPL126,3,0,1,1,1,4,0,2,0,25,22,1,1,1,104,121,30,80,130,30,1,104,64,0,3551,5,AI0395_T05,1.21,1.3,0.64,1.04,0.8,1.04,,female,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 22,survey stratum 0
2,0,1,395,AI0395,AI0395,242,S0_TPL126,3,0,1,1,1,4,0,2,0,25,22,1,1,1,104,145,60,80,144,20,0,64,64,0,3552,6,AI0395_T06,1.45,1.44,0.64,1.04,0.8,0.64,,female,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 22,survey stratum 0
2,0,1,395,AI0395,AI0395,242,S0_TPL126,3,0,1,1,1,4,0,2,0,25,22,1,1,1,104,109,30,80,116,10,1,64,80,0,3553,7,AI0395_T07,1.09,1.16,0.8,1.04,0.8,0.64,,female,age code 4,income code 2,does not have a GA travelcard,car is available for this trip,luggage code 1,purpose code 3,second class,ticket category code 1,payer code 1,origin zone code 25,destination zone code 22,survey stratum 0
