model_key,block_template_id,pair_id,manipulation_type,anchor_task_index,intervention_gap_tv,randomness_envelope,excess_intervention_gap,anchor_modal_choice,twin_modal_choice
gemma4_31b_awq,GMT0098,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0098,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0099,LABEL_1,label_mask,3,0.0,0.0,0.0,0,0
gemma4_31b_awq,GMT0099,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0099,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0099,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0099,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0099,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0100,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0100,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0100,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0100,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0100,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0100,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0101,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0101,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0101,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0101,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0101,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0101,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0102,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0102,LABEL_2,label_mask,4,0.0,0.5,-0.625,2,2
gemma4_31b_awq,GMT0102,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0102,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0102,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0102,PARA_2,paraphrase,2,0.0,0.0,0.0,2,2
gemma4_31b_awq,GMT0103,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0103,LABEL_2,label_mask,4,0.0,0.0,0.0,2,2
gemma4_31b_awq,GMT0103,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0103,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0103,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0103,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0104,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0104,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0104,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0104,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0104,PARA_1,paraphrase,1,0.0,0.0,0.0,0,0
gemma4_31b_awq,GMT0104,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0105,LABEL_1,label_mask,3,0.0,0.0,0.0,0,0
gemma4_31b_awq,GMT0105,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0105,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0105,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0105,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0105,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0106,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0106,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0106,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0106,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0106,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0106,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0107,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0107,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0107,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0107,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0107,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0107,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0108,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0108,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0108,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0108,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0108,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0108,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0109,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0109,LABEL_2,label_mask,4,0.0,0.0,0.0,2,2
gemma4_31b_awq,GMT0109,ORDER_1,order_randomization,5,0.0,0.5,-0.625,2,2
gemma4_31b_awq,GMT0109,ORDER_2,order_randomization,6,0.0,0.0,0.0,0,0
gemma4_31b_awq,GMT0109,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0109,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0110,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0110,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0110,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0110,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0110,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0110,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0111,LABEL_1,label_mask,3,0.0,0.0,0.0,0,0
gemma4_31b_awq,GMT0111,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0111,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0111,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0111,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0111,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0112,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0112,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0112,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0112,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0112,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0112,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0113,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0113,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0113,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0113,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0113,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0113,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0114,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0114,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0114,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0114,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0114,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0114,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0115,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0115,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0115,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0115,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0115,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0115,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0116,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0116,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0116,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0116,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0116,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0116,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0117,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0117,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0117,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0117,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0117,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0117,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0118,LABEL_1,label_mask,3,0.0,0.0,0.0,0,0
gemma4_31b_awq,GMT0118,LABEL_2,label_mask,4,0.0,0.0,0.0,0,0
gemma4_31b_awq,GMT0118,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0118,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0118,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0118,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0119,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0119,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0119,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0119,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0119,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0119,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0120,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0120,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0120,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0120,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0120,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gemma4_31b_awq,GMT0120,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
