model_key,block_template_id,task_index,task_role,pair_id,manipulation_type,n_repeats,exact_repeat_flip_rate,response_entropy
gpt_oss_120b,GOT0040,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0040,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0040,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0040,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0040,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0040,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0040,8,paraphrase_twin,PARA_2,paraphrase,4,0.6666666666666666,0.6931471805599453
gpt_oss_120b,GOT0040,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0040,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0040,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0040,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0040,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0040,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0040,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0040,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0041,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0041,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0041,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0041,4,core,CORE_4,core,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0041,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0041,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0041,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0041,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0041,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0041,10,label_mask_twin,LABEL_2,label_mask,4,0.6666666666666666,0.6931471805599453
gpt_oss_120b,GOT0041,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0041,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0041,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0041,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0041,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0041,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0042,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0042,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0042,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0042,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0042,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0042,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0042,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0042,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0042,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0042,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0042,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0042,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0042,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0042,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0042,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0042,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0043,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0043,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0043,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0043,4,core,CORE_4,core,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0043,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0043,6,core,CORE_6,core,4,0.6666666666666666,0.6931471805599453
gpt_oss_120b,GOT0043,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0043,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0043,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0043,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0043,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0043,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0043,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0043,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0043,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0043,16,dominance,DOM_2,dominance,4,0.6666666666666666,0.6931471805599453
gpt_oss_120b,GOT0044,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0044,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0044,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0044,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0044,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0044,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0044,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0044,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0044,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0044,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0044,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0044,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0044,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0044,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0044,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0044,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0045,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0045,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0045,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0045,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0045,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0045,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0045,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0045,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0045,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0045,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0045,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0045,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0045,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0045,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0045,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0045,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0046,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0046,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0046,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0046,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0046,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0046,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0046,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0046,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0046,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0046,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0046,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0046,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0046,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0046,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0046,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0046,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0047,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0047,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0047,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0047,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0047,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0047,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0047,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0047,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0047,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0047,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0047,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0047,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0047,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0047,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0047,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0047,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0048,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0048,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0048,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0048,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0048,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0048,6,core,CORE_6,core,4,0.6666666666666666,0.6931471805599453
gpt_oss_120b,GOT0048,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0048,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0048,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0048,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0048,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0048,12,order_twin,ORDER_2,order_randomization,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0048,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0048,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0048,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0048,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0049,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0049,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0049,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0049,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0049,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0049,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0049,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0049,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0049,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0049,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0049,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0049,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0049,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0049,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0049,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0049,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0050,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0050,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0050,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0050,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0050,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0050,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0050,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0050,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0050,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0050,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0050,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0050,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0050,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0050,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0050,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0050,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0051,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0051,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0051,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0051,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0051,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0051,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0051,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0051,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0051,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0051,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0051,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0051,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0051,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0051,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0051,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0051,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0052,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0052,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0052,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0052,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0052,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0052,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0052,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0052,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0052,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0052,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0052,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0052,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0052,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0052,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0052,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0052,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0053,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0053,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0053,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0053,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0053,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0053,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0053,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0053,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0053,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0053,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0053,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0053,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0053,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0053,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0053,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0053,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0054,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0054,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0054,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0054,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0054,5,core,CORE_5,core,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0054,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0054,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0054,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0054,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0054,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0054,11,order_twin,ORDER_1,order_randomization,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0054,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0054,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0054,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0054,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0054,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0055,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0055,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0055,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0055,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0055,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0055,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0055,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0055,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0055,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0055,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0055,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0055,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0055,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0055,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0055,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0055,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0056,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0056,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0056,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0056,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0056,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0056,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0056,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0056,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0056,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0056,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0056,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0056,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0056,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0056,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0056,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0056,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0057,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0057,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0057,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0057,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0057,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0057,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0057,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0057,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0057,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0057,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0057,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0057,12,order_twin,ORDER_2,order_randomization,4,0.5,0.5623351446188083
gpt_oss_120b,GOT0057,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0057,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0057,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0057,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0058,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0058,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0058,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0058,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0058,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0058,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0058,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0058,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0058,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0058,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0058,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0058,12,order_twin,ORDER_2,order_randomization,4,0.0,-0.0
gpt_oss_120b,GOT0058,13,monotonicity,MONO_1,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0058,14,monotonicity,MONO_2,monotonicity,4,0.0,-0.0
gpt_oss_120b,GOT0058,15,dominance,DOM_1,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0058,16,dominance,DOM_2,dominance,4,0.0,-0.0
gpt_oss_120b,GOT0059,1,core,CORE_1,core,4,0.0,-0.0
gpt_oss_120b,GOT0059,2,core,CORE_2,core,4,0.0,-0.0
gpt_oss_120b,GOT0059,3,core,CORE_3,core,4,0.0,-0.0
gpt_oss_120b,GOT0059,4,core,CORE_4,core,4,0.0,-0.0
gpt_oss_120b,GOT0059,5,core,CORE_5,core,4,0.0,-0.0
gpt_oss_120b,GOT0059,6,core,CORE_6,core,4,0.0,-0.0
gpt_oss_120b,GOT0059,7,paraphrase_twin,PARA_1,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0059,8,paraphrase_twin,PARA_2,paraphrase,4,0.0,-0.0
gpt_oss_120b,GOT0059,9,label_mask_twin,LABEL_1,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0059,10,label_mask_twin,LABEL_2,label_mask,4,0.0,-0.0
gpt_oss_120b,GOT0059,11,order_twin,ORDER_1,order_randomization,4,0.0,-0.0
